Year/Month,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
197609,474,172,900,182,369,41,479,135,187,1656
197610,473,171,896,180,369,41,479,135,187,1653
197611,472,171,893,179,367,41,477,134,187,1651
197612,471,170,887,178,364,41,477,130,187,1644
197701,467,167,884,176,360,41,476,129,187,1638
197702,465,166,881,174,358,41,475,128,187,1634
197703,461,166,878,172,358,41,471,127,187,1630
197704,460,165,874,172,357,41,471,126,187,1627
197705,456,165,867,169,356,41,470,124,187,1625
197706,453,164,862,169,356,41,468,123,186,1622
197707,462,170,895,190,386,44,493,133,187,1676
197708,458,168,893,187,383,44,488,132,187,1668
197709,456,167,889,186,381,44,487,132,187,1658
197710,452,167,882,186,379,44,484,131,187,1652
197711,451,167,880,184,377,44,481,130,187,1650
197712,449,167,868,184,374,44,476,128,187,1645
197801,447,164,859,184,369,44,472,125,187,1630
197802,443,164,856,184,368,44,470,125,187,1621
197803,440,164,852,184,367,44,468,125,187,1615
197804,436,164,846,181,365,43,467,124,187,1612
197805,431,164,835,178,363,43,463,123,187,1606
197806,428,164,820,176,361,43,457,120,187,1599
197807,425,168,859,188,380,43,476,124,189,1663
197808,419,165,855,185,378,43,474,124,188,1655
197809,417,165,852,185,377,42,469,122,188,1646
197810,413,164,849,184,375,42,465,122,188,1637
197811,413,164,844,184,374,41,461,122,188,1628
197812,412,163,841,183,370,41,459,121,188,1620
197901,409,161,831,182,368,41,453,121,188,1610
197902,405,160,828,179,367,41,452,120,188,1597
197903,402,160,825,177,365,41,451,119,188,1593
197904,399,159,823,176,361,41,449,118,188,1580
197905,398,158,820,175,360,40,449,117,188,1572
197906,394,156,815,174,357,39,446,115,188,1557
197907,402,158,842,198,399,44,455,127,188,1645
197908,398,158,835,197,399,43,453,126,187,1637
197909,396,157,832,197,397,43,451,124,187,1628
197910,395,156,830,195,396,43,449,124,187,1624
197911,393,154,827,194,392,42,446,124,187,1616
197912,391,152,823,192,387,42,444,123,187,1610
198001,386,150,815,190,384,42,441,123,187,1590
198002,384,148,811,190,382,42,439,122,187,1585
198003,383,148,809,189,382,41,436,122,187,1574
198004,380,148,803,188,381,40,432,119,187,1567
198005,377,147,801,187,378,39,430,117,186,1556
198006,376,147,797,187,374,38,427,117,186,1545
198007,386,155,832,244,422,43,447,136,190,1638
198008,385,154,828,243,418,43,446,135,189,1621
198009,378,152,822,242,415,43,445,133,189,1612
198010,377,152,821,241,414,43,441,133,189,1603
198011,376,152,817,240,411,43,440,132,189,1597
198012,375,152,814,240,409,40,433,132,188,1584
198101,371,151,812,240,404,40,426,131,187,1576
198102,368,149,808,237,403,40,423,130,187,1568
198103,366,148,800,237,402,38,422,129,187,1564
198104,363,145,796,234,401,38,421,127,187,1558
198105,361,144,792,233,401,38,419,126,187,1557
198106,360,144,785,232,399,38,412,126,187,1549
198107,370,162,834,359,531,50,445,157,192,1734
198108,365,162,830,358,531,49,443,157,191,1732
198109,364,161,830,357,529,49,438,156,191,1719
198110,362,160,826,355,526,49,434,155,191,1709
198111,360,159,823,354,524,47,431,155,191,1702
198112,359,158,820,350,522,47,425,153,191,1696
198201,359,156,818,349,518,47,423,153,191,1683
198202,357,156,813,348,516,47,421,153,191,1674
198203,356,156,810,346,512,47,415,151,191,1659
198204,354,155,808,343,508,47,411,150,189,1641
198205,351,154,807,342,508,46,405,150,189,1628
198206,349,152,806,340,507,46,401,148,189,1617
198207,365,153,845,404,600,54,439,175,190,1717
198208,362,153,841,402,598,54,437,174,190,1705
198209,359,153,832,398,596,53,436,172,190,1681
198210,357,150,826,395,593,52,434,171,190,1665
198211,352,149,823,394,591,52,431,170,190,1640
198212,351,149,815,391,588,51,431,168,190,1625
198301,347,149,808,384,587,50,425,167,190,1602
198302,346,149,803,379,586,50,422,165,190,1595
198303,344,149,801,377,584,50,419,162,190,1587
198304,344,148,798,371,583,49,418,160,190,1580
198305,343,148,797,367,576,48,415,160,189,1567
198306,340,147,791,363,571,48,414,159,188,1555
198307,366,157,830,393,694,61,475,201,196,1728
198308,364,157,824,384,692,60,471,199,195,1713
198309,363,156,820,377,688,60,467,199,195,1699
198310,363,156,816,375,685,59,466,199,192,1691
198311,363,154,814,374,683,59,464,199,192,1681
198312,361,154,813,365,680,59,458,198,190,1674
198401,360,151,809,357,678,59,453,195,190,1659
198402,352,151,804,354,676,59,447,193,190,1651
198403,350,151,801,348,675,59,446,193,190,1640
198404,348,150,795,346,674,57,443,193,190,1629
198405,345,147,794,344,673,57,440,190,190,1617
198406,342,147,787,340,667,54,435,190,190,1598
198407,378,169,862,380,913,83,553,284,196,1851
198408,374,169,861,377,910,83,552,283,195,1838
198409,369,168,855,366,903,83,539,281,194,1818
198410,367,167,851,362,893,82,534,278,194,1793
198411,364,167,842,352,887,81,529,277,194,1776
198412,358,167,839,344,884,81,527,273,194,1765
198501,353,166,835,338,876,81,521,269,194,1739
198502,352,166,823,336,871,80,516,268,194,1730
198503,350,164,817,333,865,79,513,265,192,1723
198504,347,164,814,332,857,79,505,264,192,1709
198505,340,160,809,328,852,78,498,264,191,1689
198506,339,157,800,324,839,78,492,259,191,1674
198507,363,171,845,365,940,95,541,312,192,1754
198508,361,170,837,360,930,94,535,311,192,1731
198509,358,167,834,356,926,91,531,309,192,1713
198510,353,166,831,347,916,91,524,307,191,1704
198511,350,164,824,341,909,89,516,304,191,1685
198512,347,162,820,335,903,85,506,300,190,1668
198601,344,161,817,328,896,84,503,296,189,1642
198602,340,161,814,323,891,84,499,293,189,1631
198603,338,161,807,318,879,83,494,289,188,1616
198604,331,159,804,310,873,82,490,285,186,1601
198605,327,158,798,303,869,80,486,281,185,1583
198606,325,155,788,296,860,79,483,277,184,1571
198607,342,171,872,330,951,93,621,362,194,1765
198608,339,170,867,321,942,93,618,359,194,1748
198609,337,168,860,316,933,93,612,357,193,1731
198610,334,166,849,312,923,92,605,352,192,1720
198611,328,165,844,302,912,91,599,345,192,1700
198612,324,162,824,292,898,90,588,344,191,1668
198701,318,161,818,291,888,88,578,338,191,1653
198702,318,161,814,286,886,88,576,335,191,1648
198703,316,161,806,282,880,88,572,331,191,1636
198704,312,159,797,281,878,88,567,331,191,1628
198705,309,159,795,278,873,88,566,331,191,1614
198706,307,156,790,273,864,87,562,330,191,1604
198707,357,177,875,289,984,112,669,412,195,2049
198708,355,174,868,286,974,108,663,410,195,2036
198709,351,173,861,280,967,106,660,408,195,2030
198710,345,172,851,278,959,104,652,407,195,2009
198711,343,171,844,274,953,104,640,401,195,1991
198712,341,168,839,272,942,103,628,397,195,1974
198801,337,167,834,270,937,102,627,392,195,1958
198802,336,166,825,268,922,101,621,390,194,1936
198803,332,163,820,267,918,99,615,382,193,1922
198804,326,158,812,266,913,96,606,381,193,1909
198805,321,155,801,264,903,94,589,379,193,1886
198806,317,154,796,257,893,94,583,375,192,1875
198807,371,173,849,246,961,118,636,413,205,2079
198808,370,172,842,242,951,116,623,406,203,2053
198809,367,172,834,240,941,116,615,398,203,2033
198810,365,170,826,238,935,116,609,396,203,2019
198811,361,170,813,235,925,115,600,391,202,2003
198812,353,165,805,231,914,111,589,388,202,1973
198901,350,163,801,228,905,109,584,386,201,1956
198902,348,161,796,227,894,106,580,384,201,1941
198903,345,161,791,225,880,106,574,381,201,1925
198904,344,158,788,224,876,104,570,377,201,1907
198905,339,158,782,222,864,103,561,374,200,1893
198906,334,156,771,219,853,103,555,368,199,1873
198907,339,164,841,227,889,114,617,398,198,2002
198908,337,162,833,225,884,110,610,396,198,1974
198909,333,160,828,221,878,109,602,394,198,1950
198910,329,160,819,221,874,109,599,389,198,1938
198911,325,159,815,220,863,109,592,387,198,1915
198912,325,158,807,220,858,109,584,384,198,1896
199001,323,157,797,219,851,108,581,380,198,1875
199002,322,155,794,218,845,108,574,378,197,1860
199003,320,155,787,217,838,108,570,377,197,1842
199004,319,154,783,217,830,107,561,373,197,1827
199005,319,153,777,215,823,106,555,371,197,1807
199006,319,150,769,215,809,104,547,366,197,1789
199007,348,157,793,236,878,113,587,426,198,1945
199008,347,155,787,234,871,111,580,426,198,1923
199009,345,153,785,232,867,110,577,424,198,1907
199010,341,150,779,231,861,110,572,420,198,1892
199011,340,150,775,230,854,108,566,415,195,1876
199012,340,149,768,228,846,107,566,414,194,1863
199101,338,149,763,228,842,107,562,411,194,1839
199102,337,149,760,226,838,106,557,406,194,1830
199103,333,149,754,225,830,105,556,403,194,1819
199104,333,147,744,222,823,105,546,400,194,1800
199105,328,146,737,221,819,105,542,398,194,1783
199106,325,146,735,221,815,104,536,396,194,1774
199107,343,147,780,233,850,109,567,458,194,1877
199108,339,146,776,233,847,107,564,454,194,1864
199109,338,145,776,232,841,106,561,453,194,1852
199110,338,145,774,232,833,105,555,450,194,1840
199111,335,143,771,232,826,104,550,450,194,1827
199112,334,142,766,232,815,103,547,447,194,1806
199201,333,141,762,230,809,103,544,445,194,1790
199202,331,141,761,227,805,101,537,440,194,1780
199203,330,141,759,225,799,100,531,439,194,1758
199204,328,139,753,224,794,99,527,436,192,1740
199205,326,135,748,218,785,99,523,432,192,1722
199206,325,133,742,212,772,98,515,428,191,1704
199207,366,148,793,211,858,117,612,549,194,1840
199208,363,142,788,206,848,114,608,547,194,1826
199209,363,141,785,204,845,114,603,541,194,1813
199210,359,140,780,204,839,114,598,533,194,1793
199211,356,140,777,204,834,114,594,533,194,1784
199212,355,140,776,201,831,111,593,532,194,1766
199301,353,140,772,201,823,111,592,531,194,1748
199302,351,140,771,200,820,111,589,528,194,1735
199303,349,140,769,199,815,108,586,526,194,1715
199304,347,140,767,199,812,108,585,522,194,1707
199305,346,140,763,199,809,108,585,518,194,1697
199306,343,139,755,198,806,108,583,517,194,1686
199307,380,155,798,217,919,116,672,596,195,1907
199308,379,155,793,216,917,115,669,590,195,1896
199309,379,154,790,216,913,114,667,587,195,1889
199310,377,154,787,216,910,114,664,584,195,1876
199311,376,152,780,214,908,114,662,582,195,1871
199312,372,152,776,213,900,113,661,580,195,1852
199401,369,152,775,213,898,113,657,579,193,1832
199402,369,151,770,213,894,111,654,574,193,1820
199403,369,150,768,212,891,111,653,572,193,1806
199404,369,150,763,212,884,111,652,567,192,1795
199405,369,150,760,209,877,111,649,561,192,1783
199406,368,149,756,209,873,111,646,553,192,1765
199407,423,175,885,237,1008,152,771,623,192,2081
199408,421,173,879,236,1000,152,768,622,192,2062
199409,419,173,879,233,992,149,760,618,192,2046
199410,417,173,878,230,986,149,758,609,191,2034
199411,413,172,875,228,979,149,756,605,191,2021
199412,410,170,870,225,969,145,751,600,190,2006
199501,410,169,867,224,962,143,745,595,190,1980
199502,407,169,862,223,956,142,743,591,189,1965
199503,402,169,856,221,947,141,738,585,189,1949
199504,400,169,852,220,944,141,729,581,189,1931
199505,394,169,846,219,942,137,721,574,187,1914
199506,391,167,840,218,931,134,713,573,185,1897
199507,414,195,906,223,1053,156,778,621,186,2103
199508,411,191,906,222,1045,154,773,613,186,2093
199509,410,190,901,221,1043,149,769,608,185,2081
199510,407,189,897,219,1036,148,762,603,185,2061
199511,404,189,891,218,1031,147,756,594,185,2047
199512,403,188,888,218,1020,146,751,591,185,2029
199601,401,185,881,217,1015,145,745,587,185,1994
199602,400,184,874,214,1009,141,738,584,185,1980
199603,400,183,865,213,1006,141,738,580,185,1962
199604,400,182,859,213,1001,140,736,577,185,1938
199605,399,181,852,211,995,138,731,573,185,1923
199606,394,179,851,209,992,138,726,569,184,1910
199607,427,194,927,221,1242,173,808,698,185,2191
199608,426,193,917,220,1230,173,802,693,185,2177
199609,421,190,912,219,1226,172,796,689,185,2165
199610,419,188,905,217,1219,171,789,688,185,2146
199611,416,188,899,217,1213,169,784,686,185,2127
199612,415,185,892,216,1205,169,776,679,185,2107
199701,415,185,884,214,1196,166,766,674,185,2089
199702,410,185,883,214,1187,165,759,671,184,2076
199703,406,185,875,213,1178,162,753,666,183,2054
199704,403,184,873,213,1170,159,749,662,183,2035
199705,400,183,869,212,1162,157,746,659,183,2020
199706,395,182,865,210,1152,156,740,655,182,1991
199707,417,193,934,223,1336,186,822,736,183,2244
199708,416,190,923,219,1326,185,812,731,179,2220
199709,412,190,917,219,1320,182,799,721,179,2205
199710,411,190,908,214,1316,179,788,714,179,2184
199711,409,187,903,212,1305,177,783,709,178,2165
199712,404,186,894,208,1290,172,772,702,177,2132
199801,398,185,886,206,1279,169,762,697,174,2114
199802,393,184,883,205,1266,167,754,693,174,2088
199803,389,182,879,201,1256,162,742,684,173,2056
199804,386,180,870,200,1245,161,736,681,171,2027
199805,383,178,868,197,1230,160,730,675,170,2003
199806,377,178,856,196,1215,152,724,668,166,1976
199807,418,184,893,210,1364,173,786,730,167,2200
199808,415,182,888,205,1350,170,776,722,167,2174
199809,410,180,880,202,1325,168,763,714,165,2156
199810,404,178,867,202,1301,163,749,694,163,2124
199811,399,177,861,201,1290,159,744,685,163,2103
199812,390,177,854,199,1275,156,736,675,163,2071
199901,385,173,843,196,1259,153,727,667,163,2044
199902,382,168,831,196,1248,150,719,661,162,2020
199903,379,166,823,188,1230,145,703,648,160,1993
199904,374,165,813,184,1218,142,693,642,160,1974
199905,371,164,810,178,1201,138,683,638,159,1956
199906,366,160,803,176,1180,136,677,628,159,1932
199907,375,160,816,180,1324,161,705,632,158,2069
199908,373,158,800,174,1309,156,697,626,155,2050
199909,368,157,792,171,1293,154,689,614,154,2030
199910,364,156,782,170,1279,150,686,608,152,2002
199911,361,156,765,168,1261,147,682,591,150,1976
199912,354,153,758,166,1241,146,673,583,150,1954
200001,353,151,756,165,1226,144,667,578,148,1934
200002,351,149,748,165,1210,141,662,572,145,1914
200003,347,149,741,164,1198,140,659,570,143,1874
200004,344,148,739,162,1184,140,652,567,139,1851
200005,339,145,734,161,1172,137,649,561,138,1838
200006,332,144,723,161,1156,134,644,556,137,1812
200007,342,141,733,171,1471,188,683,602,137,1928
200008,336,141,727,170,1458,185,674,595,136,1913
200009,334,140,717,168,1442,185,665,586,130,1896
200010,325,135,707,167,1423,184,655,578,129,1864
200011,322,133,698,166,1409,182,641,564,125,1840
200012,314,131,691,163,1390,180,630,553,123,1822
200101,310,131,678,161,1373,178,618,549,121,1790
200102,308,130,676,159,1357,175,609,543,121,1770
200103,303,130,673,155,1337,171,601,539,119,1754
200104,299,130,662,155,1313,164,592,531,119,1728
200105,294,127,651,153,1287,159,580,525,118,1710
200106,290,125,646,152,1265,156,575,522,117,1684
200107,287,124,668,170,1379,167,576,570,124,1725
200108,283,122,663,164,1338,163,562,566,124,1707
200109,281,121,660,162,1327,162,555,563,124,1689
200110,278,120,656,161,1312,160,550,561,123,1674
200111,273,120,649,159,1292,154,540,557,122,1650
200112,269,117,646,158,1278,152,538,555,122,1627
200201,265,117,642,155,1264,150,531,553,121,1606
200202,262,115,637,155,1254,145,529,551,119,1585
200203,260,115,632,154,1244,141,521,550,119,1569
200204,259,112,624,153,1228,138,519,544,118,1552
200205,257,112,621,152,1212,134,517,543,118,1541
200206,256,112,616,152,1198,129,512,538,117,1537
200207,262,116,616,151,1230,135,519,568,116,1576
200208,261,115,611,151,1205,133,515,565,115,1556
200209,258,115,608,150,1190,131,515,563,115,1546
200210,255,115,603,146,1171,130,510,557,115,1534
200211,255,114,596,145,1160,125,508,555,115,1523
200212,254,112,592,144,1146,119,506,548,115,1514
200301,253,111,585,144,1131,117,502,544,114,1496
200302,252,109,580,144,1115,117,501,539,114,1488
200303,248,109,575,143,1086,115,498,527,114,1472
200304,246,105,573,142,1074,113,492,522,113,1467
200305,244,105,571,142,1062,111,486,521,113,1453
200306,242,105,570,141,1047,111,480,516,113,1446
200307,241,105,576,147,1055,118,489,518,112,1496
200308,239,104,573,146,1040,117,486,514,112,1482
200309,236,103,571,146,1030,116,484,513,111,1476
200310,235,102,568,145,1017,116,480,512,111,1467
200311,235,102,566,145,1005,115,476,510,111,1451
200312,234,102,561,144,997,113,470,509,111,1438
200401,231,101,560,142,990,113,467,506,111,1425
200402,230,100,559,140,982,113,466,503,111,1416
200403,230,99,554,140,969,112,465,502,111,1410
200404,228,99,552,140,964,112,458,499,111,1396
200405,228,98,550,138,961,111,453,497,111,1381
200406,226,98,548,137,953,110,452,493,111,1370
200407,229,106,547,145,992,125,467,550,112,1449
200408,228,106,545,145,984,123,460,547,112,1442
200409,226,106,542,144,983,123,459,547,112,1430
200410,225,105,539,144,975,122,455,546,112,1418
200411,225,104,536,144,967,120,451,545,112,1407
200412,222,103,533,144,961,119,450,542,110,1395
200501,222,103,526,144,957,119,449,539,110,1375
200502,220,102,524,144,952,118,448,538,110,1363
200503,219,100,517,143,950,117,444,537,110,1355
200504,217,99,514,142,944,116,441,535,110,1347
200505,216,98,511,141,935,115,438,532,110,1336
200506,214,98,509,140,924,113,437,530,110,1330
200507,222,102,527,155,974,131,463,568,114,1425
200508,219,99,524,153,964,127,460,564,114,1416
200509,219,99,521,153,955,127,456,559,114,1409
200510,214,98,516,152,946,126,451,554,114,1404
200511,213,98,516,152,938,122,447,548,113,1398
200512,211,97,512,150,933,121,442,545,113,1385
200601,208,96,511,149,921,120,441,539,113,1374
200602,208,96,508,149,909,117,434,535,113,1369
200603,207,95,508,149,903,115,430,531,113,1360
200604,207,94,505,148,896,115,428,524,112,1353
200605,205,94,504,147,888,113,425,520,111,1345
200606,203,94,501,147,882,112,421,518,111,1338
200607,218,107,521,169,917,123,439,572,114,1439
200608,217,107,520,168,909,122,437,571,113,1432
200609,217,106,517,168,905,121,432,570,113,1426
200610,216,105,513,167,894,120,430,569,113,1417
200611,215,103,511,167,891,118,424,561,113,1406
200612,213,103,505,166,882,116,423,556,113,1396
200701,211,102,501,165,872,113,420,549,113,1382
200702,211,100,498,165,863,113,418,547,112,1371
200703,209,100,496,163,855,111,415,545,112,1365
200704,209,99,487,163,846,110,413,538,111,1352
200705,206,99,484,163,836,110,410,537,110,1344
200706,204,99,478,160,828,110,406,533,109,1336
200707,208,103,506,176,882,123,419,577,110,1443
200708,204,102,504,176,873,122,416,571,109,1428
200709,203,102,502,176,862,121,412,568,109,1420
200710,203,101,500,176,851,121,405,564,108,1404
200711,202,100,497,175,845,117,397,556,107,1394
200712,199,99,492,175,835,117,394,553,107,1382
200801,199,98,491,175,828,116,393,548,106,1375
200802,198,98,487,173,825,114,392,544,106,1363
200803,198,98,485,170,819,113,389,538,106,1351
200804,197,97,481,169,814,112,385,531,106,1341
200805,195,97,478,168,805,111,380,522,106,1332
200806,195,97,476,168,799,111,379,519,106,1322
200807,203,105,502,185,838,117,384,552,106,1398
200808,202,105,499,183,827,116,380,547,106,1393
200809,200,105,497,183,815,115,377,542,105,1384
200810,198,105,495,183,806,114,371,535,105,1372
200811,193,104,492,180,798,113,369,533,105,1358
200812,192,104,490,179,792,112,367,525,104,1347
200901,190,103,487,179,789,111,364,517,104,1335
200902,189,100,484,179,784,110,363,512,103,1324
200903,189,98,477,177,779,109,362,504,103,1312
200904,188,97,470,176,770,108,360,501,103,1300
200905,188,95,467,174,766,108,360,493,103,1292
200906,187,93,465,174,757,104,359,486,103,1282
200907,188,95,472,177,758,108,360,496,105,1300
200908,187,94,470,176,753,108,358,492,105,1290
200909,186,93,469,176,753,107,357,487,105,1279
200910,186,93,468,175,746,106,355,482,104,1268
200911,186,92,464,172,742,101,350,477,104,1258
200912,184,92,461,172,738,99,349,472,104,1245
201001,184,92,461,172,732,98,346,467,104,1232
201002,183,92,458,172,725,96,345,464,104,1221
201003,179,92,456,169,722,96,343,458,104,1215
201004,179,92,454,168,711,96,343,458,104,1203
201005,178,92,452,167,709,95,341,457,104,1195
201006,178,92,451,165,709,94,340,455,104,1187
201007,183,95,475,177,732,101,351,479,105,1218
201008,183,95,473,177,726,100,348,476,105,1216
201009,182,94,470,174,721,100,348,473,104,1213
201010,182,94,470,173,710,99,346,468,104,1205
201011,181,93,466,172,703,99,345,463,104,1196
201012,180,93,462,169,693,99,344,456,102,1184
201101,180,92,458,169,688,99,343,453,102,1175
201102,180,91,457,167,681,99,342,449,100,1173
201103,178,88,453,167,678,97,340,446,100,1167
201104,176,88,451,166,668,96,338,442,100,1155
201105,175,88,448,166,662,96,335,440,100,1147
201106,173,88,447,162,655,95,332,430,99,1137
201107,172,96,459,170,691,102,339,458,101,1173
201108,171,96,458,169,686,102,339,456,101,1171
201109,170,96,457,167,683,100,339,454,100,1166
201110,169,96,455,167,677,100,338,450,100,1159
201111,168,95,451,166,670,100,336,447,99,1150
201112,165,95,447,163,667,99,335,445,98,1142
201201,165,95,445,162,660,98,333,443,97,1134
201202,165,95,444,161,653,98,331,439,97,1129
201203,165,95,442,160,649,98,330,436,95,1124
201204,164,95,441,160,646,98,328,432,94,1118
201205,164,94,439,159,643,98,327,431,93,1108
201206,161,94,437,158,642,98,324,427,92,1101
201207,165,97,439,171,677,104,334,447,91,1129
201208,165,96,438,168,670,104,332,438,91,1127
201209,163,96,436,168,668,104,330,434,91,1117
201210,162,95,433,164,663,104,326,433,91,1108
201211,162,95,431,163,657,102,325,432,91,1103
201212,162,94,426,162,648,101,325,427,90,1096
201301,160,94,425,162,647,100,322,425,90,1094
201302,157,94,424,162,645,99,319,424,90,1088
201303,157,93,423,162,640,99,319,420,90,1082
201304,157,92,421,160,632,99,316,419,90,1076
201305,155,92,419,158,629,98,314,418,90,1070
201306,152,92,419,157,625,97,312,414,89,1064
201307,156,93,427,161,660,97,327,456,89,1104
201308,154,92,425,160,655,96,327,454,89,1102
201309,153,91,424,159,650,95,327,453,89,1098
201310,152,90,421,158,646,95,325,447,89,1096
201311,150,89,420,157,639,95,318,446,89,1091
201312,150,89,420,156,635,93,317,445,88,1087
201401,150,89,420,156,632,93,315,440,88,1083
201402,148,89,413,156,628,93,313,437,88,1077
201403,148,88,411,154,628,92,313,436,88,1074
201404,147,88,410,153,625,91,312,435,88,1070
201405,146,88,407,153,624,91,311,433,88,1065
201406,145,88,407,152,620,90,311,432,88,1061
201407,151,90,420,169,675,93,329,534,90,1117
201408,150,90,420,169,674,93,326,532,89,1112
201409,149,90,420,168,672,92,326,529,89,1107
201410,148,89,420,166,667,91,324,528,89,1103
201411,148,88,419,165,665,90,323,523,89,1097
201412,148,87,418,164,658,89,320,522,89,1090
201501,147,87,417,163,652,89,318,519,89,1086
201502,147,87,414,162,647,89,314,516,89,1081
201503,146,87,413,160,643,89,312,513,89,1074
201504,146,86,413,160,639,88,312,510,89,1067
201505,146,84,413,159,634,88,312,506,89,1066
201506,145,84,411,158,629,88,312,505,88,1060
201507,144,84,422,159,666,89,326,595,90,1125
201508,144,83,420,158,663,89,322,593,90,1122
201509,143,83,414,156,660,89,322,591,90,1118
201510,142,82,412,154,651,89,321,586,90,1107
201511,142,82,411,153,647,89,321,583,90,1101
201512,142,82,409,152,644,86,319,580,89,1091
201601,141,82,406,144,639,86,317,578,89,1083
201602,140,82,404,143,632,86,316,573,89,1075
201603,139,82,402,142,629,86,316,573,87,1066
201604,137,81,398,141,626,86,313,572,86,1064
201605,136,81,397,138,620,82,310,567,86,1055
201606,136,80,396,137,616,81,310,565,86,1050
201607,141,84,402,135,634,85,316,616,85,1094
201608,139,83,401,135,628,85,316,610,85,1084
201609,139,83,398,133,621,84,314,605,84,1075
201610,137,82,398,133,615,84,313,600,82,1072
201611,137,81,397,132,604,84,313,596,82,1069
201612,137,81,396,132,599,82,311,593,81,1060
201701,137,80,394,132,596,80,311,592,80,1058
201702,137,80,393,132,592,79,309,587,79,1052
201703,137,79,392,131,589,79,306,582,79,1048
201704,136,78,388,129,584,79,306,579,79,1041
201705,135,78,386,128,581,79,305,577,79,1032
201706,134,77,384,127,577,79,303,575,79,1022
201707,138,79,398,147,606,82,309,616,81,1094
201708,138,79,398,146,599,81,308,613,80,1092
201709,137,79,394,146,592,81,304,611,79,1087
201710,137,79,393,145,585,80,304,605,79,1075
